"GEOID","NAME","census_survey","survey_type","year","category","label","variable","estimate","moe","stat_type","denominator","denom_value","est_percent"
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Population","Total Population","B01003_001",72580,NA,"number",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Population","Total Pop (Denom)","B01003_001",72580,NA,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Population","Total Pop (Age Denom)","S0101_C01_001",72580,NA,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2023,"Population","Total Civ Pop 18+ (Vet Denom)","B21001_001",56617,164,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Total Population","B01003_001",1979,NA,"number",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Total Pop (Denom)","B01003_001",1979,NA,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Median Age","B01002_001",59.9,3.1,"number",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","White Alone","B02001_002",1867,59,"count","B01003_001",1979,94.34
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Black Alone","B02001_003",17,26,"count","B01003_001",1979,0.86
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Native American Alone","B02001_004",54,52,"count","B01003_001",1979,2.73
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Asian Alone","B02001_005",6,13,"count","B01003_001",1979,0.3
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pacific Islander Alone","B02001_006",0,11,"count","B01003_001",1979,0
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Some Other Race Alone","B02001_007",1,2,"count","B01003_001",1979,0.05
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Two or More Races (Total)","B02001_008",34,32,"count","B01003_001",1979,1.72
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Two+ Races (Incl. Other)","B02001_009",28,28,"count","B01003_001",1979,1.41
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Two+ Races (Excl. Other)","B02001_010",6,7,"count","B01003_001",1979,0.3
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Hispanic (Any Race)","B03003_003",63,4,"count","B01003_001",1979,3.18
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop Under 5 Years","S0101_C01_002",57,36,"count","S0101_C01_001",1979,2.88
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 5 to 9 Years","S0101_C01_003",56,41,"count","S0101_C01_001",1979,2.83
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 10 to 14 Years","S0101_C01_004",49,37,"count","S0101_C01_001",1979,2.48
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 15 to 19 Years","S0101_C01_005",141,49,"count","S0101_C01_001",1979,7.12
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 20 to 24 Years","S0101_C01_006",145,64,"count","S0101_C01_001",1979,7.33
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 25 to 29 Years","S0101_C01_007",43,31,"count","S0101_C01_001",1979,2.17
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 30 to 34 Years","S0101_C01_008",55,41,"count","S0101_C01_001",1979,2.78
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 35 to 39 Years","S0101_C01_009",21,30,"count","S0101_C01_001",1979,1.06
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 40 to 44 Years","S0101_C01_010",134,75,"count","S0101_C01_001",1979,6.77
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 45 to 49 Years","S0101_C01_011",82,41,"count","S0101_C01_001",1979,4.14
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 50 to 54 Years","S0101_C01_012",99,39,"count","S0101_C01_001",1979,5
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 55 to 59 Years","S0101_C01_013",109,73,"count","S0101_C01_001",1979,5.51
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 60 to 64 Years","S0101_C01_014",306,84,"count","S0101_C01_001",1979,15.46
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 65 to 69 Years","S0101_C01_015",298,69,"count","S0101_C01_001",1979,15.06
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 70 to 74 Years","S0101_C01_016",218,68,"count","S0101_C01_001",1979,11.02
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 75 to 79 Years","S0101_C01_017",58,35,"count","S0101_C01_001",1979,2.93
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 80 to 84 Years","S0101_C01_018",37,25,"count","S0101_C01_001",1979,1.87
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 85 Years and Over","S0101_C01_019",71,52,"count","S0101_C01_001",1979,3.59
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop Under 18 Years","S0101_C01_022",237,69,"count","S0101_C01_001",1979,11.98
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Pop 65 Years and Over","S0101_C01_030",682,61,"count","S0101_C01_001",1979,34.46
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Age dependency ratio","S0101_C01_034",86.7,15,"ratio",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Child dependency ratio (2013)","S0101_C01_034",86.7,15,"ratio",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Old-age dependency ratio","S0101_C01_035",64.3,9.8,"ratio",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Child dependency ratio","S0101_C01_036",22.4,7.8,"ratio",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Age dependency ratio (2013)","S0101_C01_032",59.9,3.1,"ratio",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Old-age dependency ratio (2013)","S0101_C01_033",115.3,16.5,"ratio",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Age dependency ratio","S0101_C01_034",86.7,15,"ratio",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Child dependency ratio (2013)","S0101_C01_034",86.7,15,"ratio",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Total Veterans","B21001_002",200,73,"count","B21001_001",1742,11.48
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Foreign Born","B05002_013",54,62,"count","B01003_001",1979,2.73
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Total Population","B01003_001",1979,NA,"number",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Total Pop (Denom)","B01003_001",1979,NA,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Total Pop (Age Denom)","S0101_C01_001",1979,NA,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2023,"Population","Total Civ Pop 18+ (Vet Denom)","B21001_001",1742,69,"denom",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Total Population","B01003_001",7029,NA,"number",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Total Pop (Denom)","B01003_001",7029,NA,"denom",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Median Age","B01002_001",43.3,1.1,"number",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","White Alone","B02001_002",6190,69,"count","B01003_001",7029,88.06
"30077","Powell County, Montana","acs","acs5",2023,"Population","Black Alone","B02001_003",87,42,"count","B01003_001",7029,1.24
"30077","Powell County, Montana","acs","acs5",2023,"Population","Native American Alone","B02001_004",321,83,"count","B01003_001",7029,4.57
"30077","Powell County, Montana","acs","acs5",2023,"Population","Asian Alone","B02001_005",133,67,"count","B01003_001",7029,1.89
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pacific Islander Alone","B02001_006",0,15,"count","B01003_001",7029,0
"30077","Powell County, Montana","acs","acs5",2023,"Population","Some Other Race Alone","B02001_007",37,32,"count","B01003_001",7029,0.53
"30077","Powell County, Montana","acs","acs5",2023,"Population","Two or More Races (Total)","B02001_008",261,87,"count","B01003_001",7029,3.71
"30077","Powell County, Montana","acs","acs5",2023,"Population","Two+ Races (Incl. Other)","B02001_009",108,61,"count","B01003_001",7029,1.54
"30077","Powell County, Montana","acs","acs5",2023,"Population","Two+ Races (Excl. Other)","B02001_010",153,66,"count","B01003_001",7029,2.18
"30077","Powell County, Montana","acs","acs5",2023,"Population","Hispanic (Any Race)","B03003_003",160,57,"count","B01003_001",7029,2.28
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop Under 5 Years","S0101_C01_002",242,23,"count","S0101_C01_001",7029,3.44
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 5 to 9 Years","S0101_C01_003",266,55,"count","S0101_C01_001",7029,3.78
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 10 to 14 Years","S0101_C01_004",341,88,"count","S0101_C01_001",7029,4.85
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 15 to 19 Years","S0101_C01_005",360,93,"count","S0101_C01_001",7029,5.12
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 20 to 24 Years","S0101_C01_006",292,88,"count","S0101_C01_001",7029,4.15
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 25 to 29 Years","S0101_C01_007",507,50,"count","S0101_C01_001",7029,7.21
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 30 to 34 Years","S0101_C01_008",437,41,"count","S0101_C01_001",7029,6.22
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 35 to 39 Years","S0101_C01_009",689,157,"count","S0101_C01_001",7029,9.8
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 40 to 44 Years","S0101_C01_010",481,143,"count","S0101_C01_001",7029,6.84
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 45 to 49 Years","S0101_C01_011",382,87,"count","S0101_C01_001",7029,5.43
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 50 to 54 Years","S0101_C01_012",485,40,"count","S0101_C01_001",7029,6.9
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 55 to 59 Years","S0101_C01_013",548,93,"count","S0101_C01_001",7029,7.8
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 60 to 64 Years","S0101_C01_014",529,99,"count","S0101_C01_001",7029,7.53
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 65 to 69 Years","S0101_C01_015",423,94,"count","S0101_C01_001",7029,6.02
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 70 to 74 Years","S0101_C01_016",450,98,"count","S0101_C01_001",7029,6.4
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 75 to 79 Years","S0101_C01_017",277,67,"count","S0101_C01_001",7029,3.94
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 80 to 84 Years","S0101_C01_018",216,74,"count","S0101_C01_001",7029,3.07
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 85 Years and Over","S0101_C01_019",104,46,"count","S0101_C01_001",7029,1.48
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop Under 18 Years","S0101_C01_022",1031,91,"count","S0101_C01_001",7029,14.67
"30077","Powell County, Montana","acs","acs5",2023,"Population","Pop 65 Years and Over","S0101_C01_030",1470,27,"count","S0101_C01_001",7029,20.91
"30077","Powell County, Montana","acs","acs5",2023,"Population","Age dependency ratio","S0101_C01_034",55.2,3.3,"ratio",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Child dependency ratio (2013)","S0101_C01_034",55.2,3.3,"ratio",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Old-age dependency ratio","S0101_C01_035",32.5,1.1,"ratio",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Child dependency ratio","S0101_C01_036",22.8,2.5,"ratio",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Age dependency ratio (2013)","S0101_C01_032",43.3,1.1,"ratio",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Old-age dependency ratio (2013)","S0101_C01_033",176.4,12.1,"ratio",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Age dependency ratio","S0101_C01_034",55.2,3.3,"ratio",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Child dependency ratio (2013)","S0101_C01_034",55.2,3.3,"ratio",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Total Veterans","B21001_002",792,174,"count","B21001_001",5997,13.21
"30077","Powell County, Montana","acs","acs5",2023,"Population","Foreign Born","B05002_013",126,60,"count","B01003_001",7029,1.79
"30077","Powell County, Montana","acs","acs5",2023,"Population","Total Population","B01003_001",7029,NA,"number",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Total Pop (Denom)","B01003_001",7029,NA,"denom",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Total Pop (Age Denom)","S0101_C01_001",7029,NA,"denom",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2023,"Population","Total Civ Pop 18+ (Vet Denom)","B21001_001",5997,90,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",2740,19,"number",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",2740,19,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Occupied Units","B25002_002",2420,109,"count","B25002_001",2740,88.32
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Vacant Units","B25002_003",320,109,"count","B25002_001",2740,11.68
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owner Occupied Units","B25106_002",1971,110,"count","B25002_001",2740,71.93
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renter Occupied Units","B25106_024",449,103,"count","B25002_001",2740,16.39
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Median Home Value","B25077_001",203700,25663,"currency",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Median Gross Rent","B25064_001",686,50,"currency",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Severe Rent Burden (>50%)","B25070_010",29,27,"count","B25070_001",449,6.46
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Severe Owner Burden (>50%)","B25091_021",0,14,"count","B25091_001",1971,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Single Family (Detached)","B25024_002",2149,104,"count","B25024_001",2740,78.43
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Single Family (Attached)","B25024_003",19,34,"count","B25024_001",2740,0.69
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Multi-Family (2 Units)","B25024_004",17,19,"count","B25024_001",2740,0.62
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Multi-Family (3-4 Units)","B25024_005",40,27,"count","B25024_001",2740,1.46
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Multi-Family (5-9 Units)","B25024_006",61,45,"count","B25024_001",2740,2.23
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Multi-Family (10-19 Units)","B25024_007",39,24,"count","B25024_001",2740,1.42
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Multi-Family (20-49 Units)","B25024_008",0,14,"count","B25024_001",2740,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Multi-Family (50+ Units)","B25024_009",0,14,"count","B25024_001",2740,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Mobile Homes","B25024_010",402,105,"count","B25024_001",2740,14.67
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Boat, RV, Van, etc.","B25024_011",13,20,"count","B25024_001",2740,0.47
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Median Year Built","B25035_001",1987,7,"year",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Heating: Utility Gas","B25040_002",341,90,"count","B25040_001",2420,14.09
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Heating: Bottled/LP Gas","B25040_003",1034,149,"count","B25040_001",2420,42.73
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Heating: Electricity","B25040_004",217,66,"count","B25040_001",2420,8.97
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Heating: Wood","B25040_006",0,14,"count","B25040_001",2420,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owners <$20k (>30%)","B25106_006",103,61,"count","B25106_003",172,59.88
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owners $20k-$34,999k (>30%)","B25106_010",115,71,"count","B25106_007",266,43.23
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owners $35k-$49,999k (>30%)","B25106_014",45,36,"count","B25106_011",269,16.73
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owners $50k-$74,999k (>30%)","B25106_018",112,46,"count","B25106_015",523,21.41
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owners $75K or More (>30%)","B25106_022",34,30,"count","B25106_019",741,4.59
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renters <$20k (>30%)","B25106_028",77,41,"count","B25106_025",86,89.53
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renters $20k-$34,999k (>30%)","B25106_032",17,23,"count","B25106_029",49,34.69
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renters $35k-$49,999k (>30%)","B25106_036",19,28,"count","B25106_033",108,17.59
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k (>30%)","B25106_040",0,14,"count","B25106_037",58,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renters $75K or More (>30%)","B25106_044",0,14,"count","B25106_041",53,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",2740,19,"number",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",2740,19,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renters (Burden Denom)","B25070_001",449,103,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owners (Burden Denom)","B25091_001",1971,110,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Structure Denom","B25024_001",2740,19,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Heating Denom","B25040_001",2420,109,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owners <$20k Denom","B25106_003",172,64,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owners $20k-$34,999k Denom","B25106_007",266,88,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owners $35k-$49,999k Denom","B25106_011",269,94,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owners $50k-$74,999k Denom","B25106_015",523,121,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Owners $75K or More Denom","B25106_019",741,121,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renters <$20k Denom","B25106_025",86,40,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renters $20k-$34,999k Denom","B25106_029",49,36,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renters $25k-$49,999k Denom","B25106_033",108,68,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k Denom","B25106_037",58,40,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Housing","Renters $75K or More Denom","B25106_041",53,42,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",5112,63,"number",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",5112,63,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Occupied Units","B25002_002",4444,129,"count","B25002_001",5112,86.93
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Vacant Units","B25002_003",668,112,"count","B25002_001",5112,13.07
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owner Occupied Units","B25106_002",3776,142,"count","B25002_001",5112,73.87
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renter Occupied Units","B25106_024",668,128,"count","B25002_001",5112,13.07
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Median Home Value","B25077_001",277500,7836,"currency",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Median Gross Rent","B25064_001",742,78,"currency",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Severe Rent Burden (>50%)","B25070_010",56,40,"count","B25070_001",668,8.38
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Severe Owner Burden (>50%)","B25091_021",26,22,"count","B25091_001",3776,0.69
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Single Family (Detached)","B25024_002",4333,133,"count","B25024_001",5112,84.76
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Single Family (Attached)","B25024_003",66,26,"count","B25024_001",5112,1.29
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Multi-Family (2 Units)","B25024_004",52,32,"count","B25024_001",5112,1.02
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Multi-Family (3-4 Units)","B25024_005",55,33,"count","B25024_001",5112,1.08
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Multi-Family (5-9 Units)","B25024_006",47,36,"count","B25024_001",5112,0.92
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Multi-Family (10-19 Units)","B25024_007",17,19,"count","B25024_001",5112,0.33
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Multi-Family (20-49 Units)","B25024_008",24,21,"count","B25024_001",5112,0.47
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Multi-Family (50+ Units)","B25024_009",0,16,"count","B25024_001",5112,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Mobile Homes","B25024_010",518,103,"count","B25024_001",5112,10.13
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Boat, RV, Van, etc.","B25024_011",0,16,"count","B25024_001",5112,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Median Year Built","B25035_001",1986,2,"year",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Heating: Utility Gas","B25040_002",2387,157,"count","B25040_001",4444,53.71
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Heating: Bottled/LP Gas","B25040_003",578,109,"count","B25040_001",4444,13.01
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Heating: Electricity","B25040_004",542,121,"count","B25040_001",4444,12.2
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Heating: Wood","B25040_006",0,16,"count","B25040_001",4444,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owners <$20k (>30%)","B25106_006",211,72,"count","B25106_003",320,65.94
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owners $20k-$34,999k (>30%)","B25106_010",163,54,"count","B25106_007",482,33.82
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owners $35k-$49,999k (>30%)","B25106_014",128,50,"count","B25106_011",373,34.32
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owners $50k-$74,999k (>30%)","B25106_018",84,41,"count","B25106_015",732,11.48
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owners $75K or More (>30%)","B25106_022",134,72,"count","B25106_019",1852,7.24
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renters <$20k (>30%)","B25106_028",72,45,"count","B25106_025",95,75.79
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renters $20k-$34,999k (>30%)","B25106_032",55,44,"count","B25106_029",90,61.11
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renters $35k-$49,999k (>30%)","B25106_036",23,24,"count","B25106_033",127,18.11
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k (>30%)","B25106_040",0,16,"count","B25106_037",92,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renters $75K or More (>30%)","B25106_044",0,16,"count","B25106_041",122,0
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",5112,63,"number",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",5112,63,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renters (Burden Denom)","B25070_001",668,128,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owners (Burden Denom)","B25091_001",3776,142,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Structure Denom","B25024_001",5112,63,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Heating Denom","B25040_001",4444,129,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owners <$20k Denom","B25106_003",320,81,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owners $20k-$34,999k Denom","B25106_007",482,89,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owners $35k-$49,999k Denom","B25106_011",373,87,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owners $50k-$74,999k Denom","B25106_015",732,100,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Owners $75K or More Denom","B25106_019",1852,135,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renters <$20k Denom","B25106_025",95,47,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renters $20k-$34,999k Denom","B25106_029",90,52,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renters $25k-$49,999k Denom","B25106_033",127,58,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renters $50k-$74,999k Denom","B25106_037",92,55,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Housing","Renters $75K or More Denom","B25106_041",122,53,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units","B25002_001",31433,127,"number",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Total Housing Units (Denom)","B25002_001",31433,127,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Occupied Units","B25002_002",27800,364,"count","B25002_001",31433,88.44
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Vacant Units","B25002_003",3633,331,"count","B25002_001",31433,11.56
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Owner Occupied Units","B25106_002",19054,459,"count","B25002_001",31433,60.62
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Housing","Renter Occupied Units","B25106_024",8746,464,"count","B25002_001",31433,27.82
