"GEOID","NAME","census_survey","survey_type","year","category","label","variable","estimate","moe","stat_type","denominator","denom_value","est_percent"
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Poverty Rate: Seniors (65+)","S1701_C03_010",0,52.6,"percent",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income <$10k","B19001_002",185,62,"count","B19001_001",4527,4.09
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $10k-$14,999","B19001_003",117,55,"count","B19001_001",4527,2.58
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $15k-$19,999","B19001_004",276,86,"count","B19001_001",4527,6.1
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $20k-$24,999","B19001_005",134,52,"count","B19001_001",4527,2.96
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $25k-$29,999","B19001_006",201,71,"count","B19001_001",4527,4.44
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $30k-$34,999","B19001_007",366,94,"count","B19001_001",4527,8.08
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $35k-$39,999","B19001_008",192,66,"count","B19001_001",4527,4.24
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $40k-$44,999","B19001_009",183,69,"count","B19001_001",4527,4.04
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $45k-$49,999","B19001_010",204,65,"count","B19001_001",4527,4.51
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $50k-$59,999","B19001_011",372,97,"count","B19001_001",4527,8.22
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $60k-$74,999","B19001_012",509,96,"count","B19001_001",4527,11.24
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $75k-$99,999","B19001_013",691,117,"count","B19001_001",4527,15.26
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $100k-$124,999","B19001_014",462,108,"count","B19001_001",4527,10.21
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $125k-$149,999","B19001_015",228,67,"count","B19001_001",4527,5.04
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $150k-$199,999","B19001_016",228,67,"count","B19001_001",4527,5.04
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Income $200k+","B19001_017",179,64,"count","B19001_001",4527,3.95
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Total Households (Denom)","B19001_001",4527,122,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Poverty Universe (Denom)","B17001_001",11190,77,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2013,"Income","Poverty Universe Ratio (Denom)","C17002_001",11190,77,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Median Household Income","B19013_001",56243,2183,"currency",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Per Capita Income","B19301_001",28400,828,"currency",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Total People in Poverty","B17001_002",6485,747,"count","B17001_001",62498,10.38
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Children (0-17) in Poverty","B17001_004",230,129,"count","B17001_001",62498,0.37
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Deep Poverty (<50% FPL)","C17002_002",2762,552,"count","C17002_001",62498,4.42
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Poverty Rate: Overall","S1701_C03_001",10.4,1.2,"percent",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Poverty Rate: Under 18","S1701_C03_002",12.7,3,"percent",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Poverty Rate: Seniors (65+)","S1701_C03_010",16.7,14.1,"percent",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income <$10k","B19001_002",1218,208,"count","B19001_001",26555,4.59
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $10k-$14,999","B19001_003",1236,279,"count","B19001_001",26555,4.65
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $15k-$19,999","B19001_004",1141,227,"count","B19001_001",26555,4.3
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $20k-$24,999","B19001_005",1167,186,"count","B19001_001",26555,4.39
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $25k-$29,999","B19001_006",1285,259,"count","B19001_001",26555,4.84
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $30k-$34,999","B19001_007",1565,278,"count","B19001_001",26555,5.89
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $35k-$39,999","B19001_008",1478,251,"count","B19001_001",26555,5.57
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $40k-$44,999","B19001_009",1419,233,"count","B19001_001",26555,5.34
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $45k-$49,999","B19001_010",1283,284,"count","B19001_001",26555,4.83
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $50k-$59,999","B19001_011",2120,249,"count","B19001_001",26555,7.98
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $60k-$74,999","B19001_012",3514,386,"count","B19001_001",26555,13.23
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $75k-$99,999","B19001_013",4112,343,"count","B19001_001",26555,15.48
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $100k-$124,999","B19001_014",2486,282,"count","B19001_001",26555,9.36
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $125k-$149,999","B19001_015",1008,186,"count","B19001_001",26555,3.8
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $150k-$199,999","B19001_016",991,233,"count","B19001_001",26555,3.73
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Income $200k+","B19001_017",532,154,"count","B19001_001",26555,2
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Total Households (Denom)","B19001_001",26555,403,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Poverty Universe (Denom)","B17001_001",62498,311,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2013,"Income","Poverty Universe Ratio (Denom)","C17002_001",62498,311,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Median Household Income","B19013_001",38182,3318,"currency",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Per Capita Income","B19301_001",20288,2183,"currency",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Total People in Poverty","B17001_002",253,98,"count","B17001_001",1867,13.55
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Children (0-17) in Poverty","B17001_004",19,18,"count","B17001_001",1867,1.02
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Deep Poverty (<50% FPL)","C17002_002",63,38,"count","C17002_001",1867,3.37
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Poverty Rate: Overall","S1701_C03_001",13.6,5.3,"percent",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Poverty Rate: Under 18","S1701_C03_002",11.9,7.4,"percent",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Poverty Rate: Seniors (65+)","S1701_C03_010",NA,NA,"percent",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income <$10k","B19001_002",60,31,"count","B19001_001",716,8.38
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $10k-$14,999","B19001_003",58,27,"count","B19001_001",716,8.1
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $15k-$19,999","B19001_004",26,14,"count","B19001_001",716,3.63
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $20k-$24,999","B19001_005",43,20,"count","B19001_001",716,6.01
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $25k-$29,999","B19001_006",72,32,"count","B19001_001",716,10.06
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $30k-$34,999","B19001_007",63,30,"count","B19001_001",716,8.8
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $35k-$39,999","B19001_008",60,24,"count","B19001_001",716,8.38
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $40k-$44,999","B19001_009",34,17,"count","B19001_001",716,4.75
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $45k-$49,999","B19001_010",36,17,"count","B19001_001",716,5.03
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $50k-$59,999","B19001_011",72,31,"count","B19001_001",716,10.06
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $60k-$74,999","B19001_012",85,26,"count","B19001_001",716,11.87
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $75k-$99,999","B19001_013",49,19,"count","B19001_001",716,6.84
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $100k-$124,999","B19001_014",28,17,"count","B19001_001",716,3.91
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $125k-$149,999","B19001_015",16,11,"count","B19001_001",716,2.23
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $150k-$199,999","B19001_016",4,8,"count","B19001_001",716,0.56
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Income $200k+","B19001_017",10,8,"count","B19001_001",716,1.4
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Total Households (Denom)","B19001_001",716,69,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Poverty Universe (Denom)","B17001_001",1867,17,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2013,"Income","Poverty Universe Ratio (Denom)","C17002_001",1867,17,"denom",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2013,"Income","Median Household Income","B19013_001",40802,2806,"currency",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2013,"Income","Per Capita Income","B19301_001",19736,1489,"currency",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2013,"Income","Total People in Poverty","B17001_002",842,201,"count","B17001_001",5505,15.3
"30077","Powell County, Montana","acs","acs5",2013,"Income","Children (0-17) in Poverty","B17001_004",58,34,"count","B17001_001",5505,1.05
"30077","Powell County, Montana","acs","acs5",2013,"Income","Deep Poverty (<50% FPL)","C17002_002",355,125,"count","C17002_001",5505,6.45
"30077","Powell County, Montana","acs","acs5",2013,"Income","Poverty Rate: Overall","S1701_C03_001",15.3,3.6,"percent",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2013,"Income","Poverty Rate: Under 18","S1701_C03_002",25.2,8.6,"percent",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2013,"Income","Poverty Rate: Seniors (65+)","S1701_C03_010",0,100,"percent",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income <$10k","B19001_002",155,46,"count","B19001_001",2411,6.43
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $10k-$14,999","B19001_003",190,71,"count","B19001_001",2411,7.88
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $15k-$19,999","B19001_004",192,70,"count","B19001_001",2411,7.96
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $20k-$24,999","B19001_005",170,54,"count","B19001_001",2411,7.05
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $25k-$29,999","B19001_006",157,60,"count","B19001_001",2411,6.51
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $30k-$34,999","B19001_007",177,54,"count","B19001_001",2411,7.34
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $35k-$39,999","B19001_008",135,60,"count","B19001_001",2411,5.6
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $40k-$44,999","B19001_009",154,67,"count","B19001_001",2411,6.39
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $45k-$49,999","B19001_010",90,42,"count","B19001_001",2411,3.73
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $50k-$59,999","B19001_011",261,82,"count","B19001_001",2411,10.83
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $60k-$74,999","B19001_012",282,62,"count","B19001_001",2411,11.7
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $75k-$99,999","B19001_013",174,61,"count","B19001_001",2411,7.22
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $100k-$124,999","B19001_014",119,50,"count","B19001_001",2411,4.94
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $125k-$149,999","B19001_015",63,43,"count","B19001_001",2411,2.61
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $150k-$199,999","B19001_016",65,47,"count","B19001_001",2411,2.7
"30077","Powell County, Montana","acs","acs5",2013,"Income","Income $200k+","B19001_017",27,24,"count","B19001_001",2411,1.12
"30077","Powell County, Montana","acs","acs5",2013,"Income","Total Households (Denom)","B19001_001",2411,129,"denom",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2013,"Income","Poverty Universe (Denom)","B17001_001",5505,193,"denom",NA,NA,NA
"30077","Powell County, Montana","acs","acs5",2013,"Income","Poverty Universe Ratio (Denom)","C17002_001",5505,193,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Median Household Income","B19013_001",56469,4343,"currency",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Per Capita Income","B19301_001",32362,3703,"currency",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Total People in Poverty","B17001_002",400,176,"count","B17001_001",5791,6.91
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Children (0-17) in Poverty","B17001_004",0,14,"count","B17001_001",5791,0
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Deep Poverty (<50% FPL)","C17002_002",180,79,"count","C17002_001",5791,3.11
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Poverty Rate: Overall","S1701_C03_001",6.9,3,"percent",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Poverty Rate: Under 18","S1701_C03_002",6.2,6.5,"percent",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Poverty Rate: Seniors (65+)","S1701_C03_010",6.5,4.6,"percent",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income <$10k","B19001_002",70,37,"count","B19001_001",2420,2.89
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $10k-$14,999","B19001_003",131,60,"count","B19001_001",2420,5.41
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $15k-$19,999","B19001_004",65,38,"count","B19001_001",2420,2.69
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $20k-$24,999","B19001_005",156,74,"count","B19001_001",2420,6.45
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $25k-$29,999","B19001_006",37,27,"count","B19001_001",2420,1.53
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $30k-$34,999","B19001_007",136,54,"count","B19001_001",2420,5.62
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $35k-$39,999","B19001_008",126,60,"count","B19001_001",2420,5.21
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $40k-$44,999","B19001_009",178,77,"count","B19001_001",2420,7.36
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $45k-$49,999","B19001_010",98,60,"count","B19001_001",2420,4.05
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $50k-$59,999","B19001_011",303,96,"count","B19001_001",2420,12.52
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $60k-$74,999","B19001_012",311,99,"count","B19001_001",2420,12.85
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $75k-$99,999","B19001_013",262,80,"count","B19001_001",2420,10.83
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $100k-$124,999","B19001_014",144,56,"count","B19001_001",2420,5.95
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $125k-$149,999","B19001_015",125,85,"count","B19001_001",2420,5.17
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $150k-$199,999","B19001_016",203,76,"count","B19001_001",2420,8.39
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Income $200k+","B19001_017",75,46,"count","B19001_001",2420,3.1
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Total Households (Denom)","B19001_001",2420,109,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Poverty Universe (Denom)","B17001_001",5791,28,"denom",NA,NA,NA
"30007","Broadwater County, Montana","acs","acs5",2018,"Income","Poverty Universe Ratio (Denom)","C17002_001",5791,28,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Median Household Income","B19013_001",66867,4719,"currency",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Per Capita Income","B19301_001",32133,1494,"currency",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Total People in Poverty","B17001_002",1018,229,"count","B17001_001",11619,8.76
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Children (0-17) in Poverty","B17001_004",29,24,"count","B17001_001",11619,0.25
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Deep Poverty (<50% FPL)","C17002_002",362,124,"count","C17002_001",11619,3.12
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Poverty Rate: Overall","S1701_C03_001",8.8,2,"percent",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Poverty Rate: Under 18","S1701_C03_002",9.3,3.8,"percent",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Poverty Rate: Seniors (65+)","S1701_C03_010",5.7,4.4,"percent",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income <$10k","B19001_002",170,56,"count","B19001_001",4444,3.83
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $10k-$14,999","B19001_003",140,63,"count","B19001_001",4444,3.15
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $15k-$19,999","B19001_004",162,61,"count","B19001_001",4444,3.65
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $20k-$24,999","B19001_005",266,76,"count","B19001_001",4444,5.99
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $25k-$29,999","B19001_006",200,67,"count","B19001_001",4444,4.5
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $30k-$34,999","B19001_007",162,56,"count","B19001_001",4444,3.65
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $35k-$39,999","B19001_008",195,60,"count","B19001_001",4444,4.39
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $40k-$44,999","B19001_009",172,52,"count","B19001_001",4444,3.87
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $45k-$49,999","B19001_010",138,55,"count","B19001_001",4444,3.11
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $50k-$59,999","B19001_011",431,93,"count","B19001_001",4444,9.7
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $60k-$74,999","B19001_012",420,91,"count","B19001_001",4444,9.45
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $75k-$99,999","B19001_013",710,123,"count","B19001_001",4444,15.98
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $100k-$124,999","B19001_014",444,90,"count","B19001_001",4444,9.99
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $125k-$149,999","B19001_015",346,78,"count","B19001_001",4444,7.79
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $150k-$199,999","B19001_016",295,61,"count","B19001_001",4444,6.64
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Income $200k+","B19001_017",193,47,"count","B19001_001",4444,4.34
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Total Households (Denom)","B19001_001",4444,129,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Poverty Universe (Denom)","B17001_001",11619,53,"denom",NA,NA,NA
"30043","Jefferson County, Montana","acs","acs5",2018,"Income","Poverty Universe Ratio (Denom)","C17002_001",11619,53,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Median Household Income","B19013_001",62130,1850,"currency",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Per Capita Income","B19301_001",32433,1099,"currency",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Total People in Poverty","B17001_002",7366,888,"count","B17001_001",65548,11.24
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Children (0-17) in Poverty","B17001_004",581,253,"count","B17001_001",65548,0.89
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Deep Poverty (<50% FPL)","C17002_002",3047,665,"count","C17002_001",65548,4.65
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Poverty Rate: Overall","S1701_C03_001",11.2,1.4,"percent",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Poverty Rate: Under 18","S1701_C03_002",14.5,3.8,"percent",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Poverty Rate: Seniors (65+)","S1701_C03_010",8.3,1.9,"percent",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income <$10k","B19001_002",1279,269,"count","B19001_001",27800,4.6
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $10k-$14,999","B19001_003",1262,224,"count","B19001_001",27800,4.54
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $15k-$19,999","B19001_004",943,212,"count","B19001_001",27800,3.39
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $20k-$24,999","B19001_005",1307,211,"count","B19001_001",27800,4.7
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $25k-$29,999","B19001_006",1138,247,"count","B19001_001",27800,4.09
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $30k-$34,999","B19001_007",1421,224,"count","B19001_001",27800,5.11
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $35k-$39,999","B19001_008",1167,216,"count","B19001_001",27800,4.2
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $40k-$44,999","B19001_009",1313,218,"count","B19001_001",27800,4.72
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $45k-$49,999","B19001_010",1118,176,"count","B19001_001",27800,4.02
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $50k-$59,999","B19001_011",2417,340,"count","B19001_001",27800,8.69
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $60k-$74,999","B19001_012",3255,381,"count","B19001_001",27800,11.71
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $75k-$99,999","B19001_013",4083,371,"count","B19001_001",27800,14.69
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $100k-$124,999","B19001_014",2753,330,"count","B19001_001",27800,9.9
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $125k-$149,999","B19001_015",1682,259,"count","B19001_001",27800,6.05
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $150k-$199,999","B19001_016",1701,250,"count","B19001_001",27800,6.12
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Income $200k+","B19001_017",961,195,"count","B19001_001",27800,3.46
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Total Households (Denom)","B19001_001",27800,364,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Poverty Universe (Denom)","B17001_001",65548,208,"denom",NA,NA,NA
"30049","Lewis and Clark County, Montana","acs","acs5",2018,"Income","Poverty Universe Ratio (Denom)","C17002_001",65548,208,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Median Household Income","B19013_001",43109,5315,"currency",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Per Capita Income","B19301_001",23972,2679,"currency",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Total People in Poverty","B17001_002",292,173,"count","B17001_001",1942,15.04
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Children (0-17) in Poverty","B17001_004",13,19,"count","B17001_001",1942,0.67
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Deep Poverty (<50% FPL)","C17002_002",33,32,"count","C17002_001",1942,1.7
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Poverty Rate: Overall","S1701_C03_001",15,8.3,"percent",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Poverty Rate: Under 18","S1701_C03_002",17.6,14.3,"percent",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Poverty Rate: Seniors (65+)","S1701_C03_010",10.2,5.7,"percent",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income <$10k","B19001_002",24,20,"count","B19001_001",749,3.2
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $10k-$14,999","B19001_003",80,40,"count","B19001_001",749,10.68
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $15k-$19,999","B19001_004",20,18,"count","B19001_001",749,2.67
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $20k-$24,999","B19001_005",28,24,"count","B19001_001",749,3.74
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $25k-$29,999","B19001_006",46,24,"count","B19001_001",749,6.14
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $30k-$34,999","B19001_007",85,52,"count","B19001_001",749,11.35
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $35k-$39,999","B19001_008",49,28,"count","B19001_001",749,6.54
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $40k-$44,999","B19001_009",72,35,"count","B19001_001",749,9.61
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $45k-$49,999","B19001_010",29,16,"count","B19001_001",749,3.87
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $50k-$59,999","B19001_011",99,29,"count","B19001_001",749,13.22
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $60k-$74,999","B19001_012",27,18,"count","B19001_001",749,3.6
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $75k-$99,999","B19001_013",91,39,"count","B19001_001",749,12.15
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $100k-$124,999","B19001_014",19,14,"count","B19001_001",749,2.54
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $125k-$149,999","B19001_015",39,27,"count","B19001_001",749,5.21
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $150k-$199,999","B19001_016",35,18,"count","B19001_001",749,4.67
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Income $200k+","B19001_017",6,9,"count","B19001_001",749,0.8
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Total Households (Denom)","B19001_001",749,76,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Poverty Universe (Denom)","B17001_001",1942,199,"denom",NA,NA,NA
"30059","Meagher County, Montana","acs","acs5",2018,"Income","Poverty Universe Ratio (Denom)","C17002_001",1942,199,"denom",NA,NA,NA
